protein_id	protein_name	genome_name	genome_id	length
AGO48718.1--GCA_002755735.1	putative thymidylate synthase complementing protein	Cellulophaga phage phi19:2	GCA_002755735.1	334
AGO48719.1--GCA_002755735.1	hypothetical protein Phi19:2_gp084	Cellulophaga phage phi19:2	GCA_002755735.1	93
AGO48720.1--GCA_002755735.1	hypothetical protein Phi19:2_gp085	Cellulophaga phage phi19:2	GCA_002755735.1	86
AGO48721.1--GCA_002755735.1	structural protein	Cellulophaga phage phi19:2	GCA_002755735.1	387
AGO48722.1--GCA_002755735.1	structural protein	Cellulophaga phage phi19:2	GCA_002755735.1	166
AGO48723.1--GCA_002755735.1	hypothetical protein Phi19:2_gp088	Cellulophaga phage phi19:2	GCA_002755735.1	66
AGO48724.1--GCA_002755735.1	hypothetical protein Phi19:2_gp089	Cellulophaga phage phi19:2	GCA_002755735.1	135
AGO48725.1--GCA_002755735.1	phage terminase large subunit	Cellulophaga phage phi19:2	GCA_002755735.1	409
AGO48726.1--GCA_002755735.1	hypothetical protein Phi19:2_gp091	Cellulophaga phage phi19:2	GCA_002755735.1	52
AGO48727.1--GCA_002755735.1	hypothetical protein Phi19:2_gp092	Cellulophaga phage phi19:2	GCA_002755735.1	49
AGO48728.1--GCA_002755735.1	hypothetical protein Phi19:2_gp093	Cellulophaga phage phi19:2	GCA_002755735.1	52
AGO48729.1--GCA_002755735.1	hypothetical protein Phi19:2_gp094	Cellulophaga phage phi19:2	GCA_002755735.1	55
AGO48730.1--GCA_002755735.1	hypothetical protein Phi19:2_gp095	Cellulophaga phage phi19:2	GCA_002755735.1	59
AGO48731.1--GCA_002755735.1	hypothetical protein Phi19:2_gp096	Cellulophaga phage phi19:2	GCA_002755735.1	58
AGO48732.1--GCA_002755735.1	hypothetical protein Phi19:2_gp097	Cellulophaga phage phi19:2	GCA_002755735.1	91
AGO48733.1--GCA_002755735.1	hypothetical protein Phi19:2_gp098	Cellulophaga phage phi19:2	GCA_002755735.1	63
AGO48734.1--GCA_002755735.1	hypothetical protein Phi19:2_gp099	Cellulophaga phage phi19:2	GCA_002755735.1	141
AGO48735.1--GCA_002755735.1	hypothetical protein Phi19:2_gp100	Cellulophaga phage phi19:2	GCA_002755735.1	130
AGO48736.1--GCA_002755735.1	hypothetical protein Phi19:2_gp101	Cellulophaga phage phi19:2	GCA_002755735.1	69
AGO48737.1--GCA_002755735.1	hypothetical protein Phi19:2_gp102	Cellulophaga phage phi19:2	GCA_002755735.1	49
AGO48738.1--GCA_002755735.1	hypothetical protein Phi19:2_gp103	Cellulophaga phage phi19:2	GCA_002755735.1	183
AGO48739.1--GCA_002755735.1	hypothetical protein Phi19:2_gp104	Cellulophaga phage phi19:2	GCA_002755735.1	55
AGO48740.1--GCA_002755735.1	hypothetical protein Phi19:2_gp105	Cellulophaga phage phi19:2	GCA_002755735.1	107
AGO48741.1--GCA_002755735.1	hypothetical protein Phi19:2_gp106	Cellulophaga phage phi19:2	GCA_002755735.1	51
AGO48742.1--GCA_002755735.1	hypothetical protein Phi19:2_gp107	Cellulophaga phage phi19:2	GCA_002755735.1	42
AGO48743.1--GCA_002755735.1	hypothetical protein Phi19:2_gp108	Cellulophaga phage phi19:2	GCA_002755735.1	65
AGO48744.1--GCA_002755735.1	hypothetical protein Phi19:2_gp109	Cellulophaga phage phi19:2	GCA_002755735.1	72
AGO49012.1--GCA_002755755.1	hypothetical protein Phi13:1_gp001	Cellulophaga phage phi13:1	GCA_002755755.1	51
AGO49013.1--GCA_002755755.1	hypothetical protein Phi13:1_gp002	Cellulophaga phage phi13:1	GCA_002755755.1	206
AGO49014.1--GCA_002755755.1	hypothetical protein Phi13:1_gp003	Cellulophaga phage phi13:1	GCA_002755755.1	101
AGO49015.1--GCA_002755755.1	hypothetical protein Phi13:1_gp004	Cellulophaga phage phi13:1	GCA_002755755.1	123
AGO49016.1--GCA_002755755.1	hypothetical protein Phi13:1_gp005	Cellulophaga phage phi13:1	GCA_002755755.1	98
AGO49017.1--GCA_002755755.1	hypothetical protein Phi13:1_gp006	Cellulophaga phage phi13:1	GCA_002755755.1	57
AGO49018.1--GCA_002755755.1	hypothetical protein Phi13:1_gp007	Cellulophaga phage phi13:1	GCA_002755755.1	108
AGO49019.1--GCA_002755755.1	hypothetical protein Phi13:1_gp008	Cellulophaga phage phi13:1	GCA_002755755.1	84
AGO49020.1--GCA_002755755.1	hypothetical protein Phi13:1_gp009	Cellulophaga phage phi13:1	GCA_002755755.1	173
AGO49021.1--GCA_002755755.1	hypothetical protein Phi13:1_gp010	Cellulophaga phage phi13:1	GCA_002755755.1	247
AGO49022.1--GCA_002755755.1	hypothetical protein Phi13:1_gp011	Cellulophaga phage phi13:1	GCA_002755755.1	149
AGO49023.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	148
AGO49024.1--GCA_002755755.1	hypothetical protein Phi13:1_gp013	Cellulophaga phage phi13:1	GCA_002755755.1	149
AGO49025.1--GCA_002755755.1	hypothetical protein Phi13:1_gp014	Cellulophaga phage phi13:1	GCA_002755755.1	47
AGO49026.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	626
AGO49027.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	350
AGO49028.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	326
AGO49029.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	827
AGO49030.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	682
AGO49031.1--GCA_002755755.1	putative tail protein	Cellulophaga phage phi13:1	GCA_002755755.1	688
AGO49032.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	328
AGO49033.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	190
AGO49034.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	162
AGO49035.1--GCA_002755755.1	SGNH hydrolase	Cellulophaga phage phi13:1	GCA_002755755.1	1245
AGO49036.1--GCA_002755755.1	hypothetical protein Phi13:1_gp025	Cellulophaga phage phi13:1	GCA_002755755.1	102
AGO49037.1--GCA_002755755.1	cupin domain containing protein	Cellulophaga phage phi13:1	GCA_002755755.1	143
AGO49038.1--GCA_002755755.1	D-alanyl-D-alanine carboxypeptidase	Cellulophaga phage phi13:1	GCA_002755755.1	139
AGO49039.1--GCA_002755755.1	hypothetical protein Phi13:1_gp028	Cellulophaga phage phi13:1	GCA_002755755.1	162
AGO49040.1--GCA_002755755.1	DEDDh exonuclease	Cellulophaga phage phi13:1	GCA_002755755.1	307
AGO49041.1--GCA_002755755.1	queuosine biosynthesis QueD, PTPS-I	Cellulophaga phage phi13:1	GCA_002755755.1	209
AGO49042.1--GCA_002755755.1	queuosine biosynthesis QueE radical SAM	Cellulophaga phage phi13:1	GCA_002755755.1	265
AGO49043.1--GCA_002755755.1	GTP cyclohydrolase I	Cellulophaga phage phi13:1	GCA_002755755.1	234
AGO49044.1--GCA_002755755.1	nucleoside triphosphate pyrophosphohydrolase	Cellulophaga phage phi13:1	GCA_002755755.1	195
AGO49045.1--GCA_002755755.1	hypothetical protein Phi13:1_gp034	Cellulophaga phage phi13:1	GCA_002755755.1	115
AGO49046.1--GCA_002755755.1	ATPase containing protein	Cellulophaga phage phi13:1	GCA_002755755.1	165
AGO49047.1--GCA_002755755.1	hypothetical protein Phi13:1_gp036	Cellulophaga phage phi13:1	GCA_002755755.1	259
AGO49048.1--GCA_002755755.1	hypothetical protein Phi13:1_gp037	Cellulophaga phage phi13:1	GCA_002755755.1	67
AGO49049.1--GCA_002755755.1	DNA polymerase III alpha subunit	Cellulophaga phage phi13:1	GCA_002755755.1	525
AGO49050.1--GCA_002755755.1	DNA polymerase III alpha subunit	Cellulophaga phage phi13:1	GCA_002755755.1	673
AGO49051.1--GCA_002755755.1	ATP dependent DNA ligase	Cellulophaga phage phi13:1	GCA_002755755.1	354
AGO49052.1--GCA_002755755.1	hypothetical protein Phi13:1_gp041	Cellulophaga phage phi13:1	GCA_002755755.1	48
AGO49053.1--GCA_002755755.1	hypothetical protein Phi13:1_gp042	Cellulophaga phage phi13:1	GCA_002755755.1	74
AGO49054.1--GCA_002755755.1	hypothetical protein Phi13:1_gp043	Cellulophaga phage phi13:1	GCA_002755755.1	179
AGO49055.1--GCA_002755755.1	hypothetical protein Phi13:1_gp044	Cellulophaga phage phi13:1	GCA_002755755.1	108
AGO49056.1--GCA_002755755.1	hypothetical protein Phi13:1_gp045	Cellulophaga phage phi13:1	GCA_002755755.1	304
AGO49057.1--GCA_002755755.1	hypothetical protein Phi13:1_gp046	Cellulophaga phage phi13:1	GCA_002755755.1	133
AGO49058.1--GCA_002755755.1	metallophosphatase	Cellulophaga phage phi13:1	GCA_002755755.1	341
AGO49059.1--GCA_002755755.1	recombinase A	Cellulophaga phage phi13:1	GCA_002755755.1	323
AGO49060.1--GCA_002755755.1	hypothetical protein Phi13:1_gp049	Cellulophaga phage phi13:1	GCA_002755755.1	159
AGO49061.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	92
AGO49062.1--GCA_002755755.1	hypothetical protein Phi13:1_gp051	Cellulophaga phage phi13:1	GCA_002755755.1	98
AGO49063.1--GCA_002755755.1	putative nucleoside triphosphate hydrolase	Cellulophaga phage phi13:1	GCA_002755755.1	720
AGO49064.1--GCA_002755755.1	hypothetical protein Phi13:1_gp053	Cellulophaga phage phi13:1	GCA_002755755.1	194
AGO49065.1--GCA_002755755.1	hypothetical protein Phi13:1_gp054	Cellulophaga phage phi13:1	GCA_002755755.1	100
AGO49066.1--GCA_002755755.1	helicase	Cellulophaga phage phi13:1	GCA_002755755.1	559
AGO49067.1--GCA_002755755.1	hypothetical protein Phi13:1_gp056	Cellulophaga phage phi13:1	GCA_002755755.1	125
AGO49068.1--GCA_002755755.1	Rnase H	Cellulophaga phage phi13:1	GCA_002755755.1	177
AGO49069.1--GCA_002755755.1	phosphoribosyl transferase	Cellulophaga phage phi13:1	GCA_002755755.1	142
AGO49070.1--GCA_002755755.1	hypothetical protein Phi13:1_gp059	Cellulophaga phage phi13:1	GCA_002755755.1	202
AGO49071.1--GCA_002755755.1	hypothetical protein Phi13:1_gp060	Cellulophaga phage phi13:1	GCA_002755755.1	215
AGO49072.1--GCA_002755755.1	ribonucleoside-diphosphate reductase large subunit	Cellulophaga phage phi13:1	GCA_002755755.1	789
AGO49073.1--GCA_002755755.1	DNA binding protein	Cellulophaga phage phi13:1	GCA_002755755.1	126
AGO49074.1--GCA_002755755.1	A1-like protein	Cellulophaga phage phi13:1	GCA_002755755.1	541
AGO49075.1--GCA_002755755.1	hypothetical protein Phi13:1_gp064	Cellulophaga phage phi13:1	GCA_002755755.1	142
AGO49076.1--GCA_002755755.1	hypothetical protein Phi13:1_gp065	Cellulophaga phage phi13:1	GCA_002755755.1	50
AGO49077.1--GCA_002755755.1	hypothetical protein Phi13:1_gp066	Cellulophaga phage phi13:1	GCA_002755755.1	72
AGO49078.1--GCA_002755755.1	hypothetical protein Phi13:1_gp067	Cellulophaga phage phi13:1	GCA_002755755.1	252
AGO49079.1--GCA_002755755.1	hypothetical protein Phi13:1_gp068	Cellulophaga phage phi13:1	GCA_002755755.1	106
AGO49080.1--GCA_002755755.1	DNA primase/helicase/ VirE	Cellulophaga phage phi13:1	GCA_002755755.1	644
AGO49081.1--GCA_002755755.1	hypothetical protein Phi13:1_gp070	Cellulophaga phage phi13:1	GCA_002755755.1	66
AGO49082.1--GCA_002755755.1	hypothetical protein Phi13:1_gp071	Cellulophaga phage phi13:1	GCA_002755755.1	141
AGO49083.1--GCA_002755755.1	hypothetical protein Phi13:1_gp072	Cellulophaga phage phi13:1	GCA_002755755.1	186
AGO49084.1--GCA_002755755.1	hypothetical protein Phi13:1_gp073	Cellulophaga phage phi13:1	GCA_002755755.1	142
AGO49085.1--GCA_002755755.1	hypothetical protein Phi13:1_gp074	Cellulophaga phage phi13:1	GCA_002755755.1	151
AGO49086.1--GCA_002755755.1	DNA-dependent RNA polymerase	Cellulophaga phage phi13:1	GCA_002755755.1	789
AGO49087.1--GCA_002755755.1	hypothetical protein Phi13:1_gp076	Cellulophaga phage phi13:1	GCA_002755755.1	47
AGO49088.1--GCA_002755755.1	putative thymidylate synthase complementing protein	Cellulophaga phage phi13:1	GCA_002755755.1	334
AGO49089.1--GCA_002755755.1	hypothetical protein Phi13:1_gp078	Cellulophaga phage phi13:1	GCA_002755755.1	93
AGO49090.1--GCA_002755755.1	hypothetical protein Phi13:1_gp079	Cellulophaga phage phi13:1	GCA_002755755.1	86
AGO49091.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	387
AGO49092.1--GCA_002755755.1	structural protein	Cellulophaga phage phi13:1	GCA_002755755.1	166
AGO49093.1--GCA_002755755.1	hypothetical protein Phi13:1_gp082	Cellulophaga phage phi13:1	GCA_002755755.1	66
AGO49094.1--GCA_002755755.1	hypothetical protein Phi13:1_gp083	Cellulophaga phage phi13:1	GCA_002755755.1	135
AGO49095.1--GCA_002755755.1	phage terminase large subunit	Cellulophaga phage phi13:1	GCA_002755755.1	418
AGO49096.1--GCA_002755755.1	hypothetical protein Phi13:1_gp085	Cellulophaga phage phi13:1	GCA_002755755.1	52
AGO49097.1--GCA_002755755.1	hypothetical protein Phi13:1_gp086	Cellulophaga phage phi13:1	GCA_002755755.1	49
AGO49098.1--GCA_002755755.1	hypothetical protein Phi13:1_gp087	Cellulophaga phage phi13:1	GCA_002755755.1	52
AGO49099.1--GCA_002755755.1	hypothetical protein Phi13:1_gp088	Cellulophaga phage phi13:1	GCA_002755755.1	55
AGO49100.1--GCA_002755755.1	hypothetical protein Phi13:1_gp089	Cellulophaga phage phi13:1	GCA_002755755.1	53
AGO49101.1--GCA_002755755.1	hypothetical protein Phi13:1_gp090	Cellulophaga phage phi13:1	GCA_002755755.1	84
AGO49102.1--GCA_002755755.1	hypothetical protein Phi13:1_gp091	Cellulophaga phage phi13:1	GCA_002755755.1	91
AGO49103.1--GCA_002755755.1	hypothetical protein Phi13:1_gp092	Cellulophaga phage phi13:1	GCA_002755755.1	63
AGO49104.1--GCA_002755755.1	hypothetical protein Phi13:1_gp093	Cellulophaga phage phi13:1	GCA_002755755.1	141
AGO49105.1--GCA_002755755.1	hypothetical protein Phi13:1_gp094	Cellulophaga phage phi13:1	GCA_002755755.1	130
AGO49106.1--GCA_002755755.1	hypothetical protein Phi13:1_gp095	Cellulophaga phage phi13:1	GCA_002755755.1	69
AGO49107.1--GCA_002755755.1	hypothetical protein Phi13:1_gp096	Cellulophaga phage phi13:1	GCA_002755755.1	49
AGO49108.1--GCA_002755755.1	hypothetical protein Phi13:1_gp097	Cellulophaga phage phi13:1	GCA_002755755.1	128
AGO49109.1--GCA_002755755.1	hypothetical protein Phi13:1_gp098	Cellulophaga phage phi13:1	GCA_002755755.1	192
AGO49110.1--GCA_002755755.1	hypothetical protein Phi13:1_gp099	Cellulophaga phage phi13:1	GCA_002755755.1	55
AGO49111.1--GCA_002755755.1	hypothetical protein Phi13:1_gp100	Cellulophaga phage phi13:1	GCA_002755755.1	93
AGO49112.1--GCA_002755755.1	hypothetical protein Phi13:1_gp101	Cellulophaga phage phi13:1	GCA_002755755.1	51
AGO49113.1--GCA_002755755.1	hypothetical protein Phi13:1_gp102	Cellulophaga phage phi13:1	GCA_002755755.1	42
AGO49114.1--GCA_002755755.1	hypothetical protein Phi13:1_gp103	Cellulophaga phage phi13:1	GCA_002755755.1	65
AGO49115.1--GCA_002755755.1	hypothetical protein Phi13:1_gp104	Cellulophaga phage phi13:1	GCA_002755755.1	72
AHN84517.1--GCA_000920815.1	DNA polymerase elongation subunit 1	Enterobacteria phage 9g	GCA_000920815.1	657
AHN84518.1--GCA_000920815.1	DNA polymerase beta subunit	Enterobacteria phage 9g	GCA_000920815.1	330
AHN84519.1--GCA_000920815.1	queuosine tRNA-ribosyltransferase	Enterobacteria phage 9g	GCA_000920815.1	317
AHN84520.1--GCA_000920815.1	GTP cyclohydrolase 1	Enterobacteria phage 9g	GCA_000920815.1	204
AHN84521.1--GCA_000920815.1	6-carboxy-5,6,7,8-tetrahydropterin synthase	Enterobacteria phage 9g	GCA_000920815.1	177
AHN84522.1--GCA_000920815.1	7-cyano-7-deazaguanine synthase	Enterobacteria phage 9g	GCA_000920815.1	471
AHN84523.1--GCA_000920815.1	hypothetical protein 9g_00007	Enterobacteria phage 9g	GCA_000920815.1	253
AHN84524.1--GCA_000920815.1	organic radical activating enzyme	Enterobacteria phage 9g	GCA_000920815.1	254
AHN84525.1--GCA_000920815.1	hypothetical protein 9g_00009	Enterobacteria phage 9g	GCA_000920815.1	274
AHN84526.1--GCA_000920815.1	hypothetical protein 9g_00010	Enterobacteria phage 9g	GCA_000920815.1	240
AHN84527.1--GCA_000920815.1	superfamily II DNA/RNA helicase	Enterobacteria phage 9g	GCA_000920815.1	667
AHN84528.1--GCA_000920815.1	hypothetical protein 9g_00012	Enterobacteria phage 9g	GCA_000920815.1	316
AHN84529.1--GCA_000920815.1	hypothetical protein 9g_00013	Enterobacteria phage 9g	GCA_000920815.1	308
AHN84530.1--GCA_000920815.1	ATPase	Enterobacteria phage 9g	GCA_000920815.1	256
AHN84531.1--GCA_000920815.1	ATP-dependent DNA ligase	Enterobacteria phage 9g	GCA_000920815.1	291
AHN84532.1--GCA_000920815.1	RNAse H	Enterobacteria phage 9g	GCA_000920815.1	196
AHN84533.1--GCA_000920815.1	putative DNA binding protein	Enterobacteria phage 9g	GCA_000920815.1	141
AHN84534.1--GCA_000920815.1	deoxyuridine 5'-triphosphatenucleotidohydrolase	Enterobacteria phage 9g	GCA_000920815.1	169
AHN84535.1--GCA_000920815.1	hypothetical protein 9g_00019	Enterobacteria phage 9g	GCA_000920815.1	34
AHN84536.1--GCA_000920815.1	hypothetical protein 9g_00020	Enterobacteria phage 9g	GCA_000920815.1	153
AHN84537.1--GCA_000920815.1	hypothetical protein 9g_00021	Enterobacteria phage 9g	GCA_000920815.1	59
AHN84538.1--GCA_000920815.1	ZPR1 zinc finger protein	Enterobacteria phage 9g	GCA_000920815.1	106
AHN84539.1--GCA_000920815.1	putative cysteine protease	Enterobacteria phage 9g	GCA_000920815.1	92
AHN84540.1--GCA_000920815.1	hypothetical protein 9g_00024	Enterobacteria phage 9g	GCA_000920815.1	76
AHN84541.1--GCA_000920815.1	DNA primase	Enterobacteria phage 9g	GCA_000920815.1	755
AHN84542.1--GCA_000920815.1	hypothetical protein 9g_00026	Enterobacteria phage 9g	GCA_000920815.1	79
AHN84543.1--GCA_000920815.1	hypothetical protein 9g_00027	Enterobacteria phage 9g	GCA_000920815.1	132
AHN84544.1--GCA_000920815.1	hypothetical protein 9g_00028	Enterobacteria phage 9g	GCA_000920815.1	24
AHN84545.1--GCA_000920815.1	hypothetical protein 9g_00029	Enterobacteria phage 9g	GCA_000920815.1	71
AHN84546.1--GCA_000920815.1	hypothetical protein 9g_00030	Enterobacteria phage 9g	GCA_000920815.1	128
AHN84547.1--GCA_000920815.1	hypothetical protein 9g_00031	Enterobacteria phage 9g	GCA_000920815.1	116
AHN84548.1--GCA_000920815.1	hypothetical protein 9g_00032	Enterobacteria phage 9g	GCA_000920815.1	89
AHN84549.1--GCA_000920815.1	hypothetical protein 9g_00033	Enterobacteria phage 9g	GCA_000920815.1	206
AHN84550.1--GCA_000920815.1	hypothetical protein 9g_00034	Enterobacteria phage 9g	GCA_000920815.1	81
AHN84551.1--GCA_000920815.1	hypothetical protein 9g_00035	Enterobacteria phage 9g	GCA_000920815.1	54
AHN84552.1--GCA_000920815.1	hypothetical protein 9g_00036	Enterobacteria phage 9g	GCA_000920815.1	81
AHN84553.1--GCA_000920815.1	hypothetical protein 9g_00037	Enterobacteria phage 9g	GCA_000920815.1	159
AHN84554.1--GCA_000920815.1	hypothetical protein 9g_00038	Enterobacteria phage 9g	GCA_000920815.1	101
AHN84555.1--GCA_000920815.1	hypothetical protein 9g_00039	Enterobacteria phage 9g	GCA_000920815.1	95
AHN84556.1--GCA_000920815.1	hypothetical protein 9g_00040	Enterobacteria phage 9g	GCA_000920815.1	121
AHN84557.1--GCA_000920815.1	hypothetical protein 9g_00041	Enterobacteria phage 9g	GCA_000920815.1	112
AHN84558.1--GCA_000920815.1	hypothetical protein 9g_00042	Enterobacteria phage 9g	GCA_000920815.1	146
AHN84559.1--GCA_000920815.1	hypothetical protein 9g_00043	Enterobacteria phage 9g	GCA_000920815.1	117
AHN84560.1--GCA_000920815.1	hypothetical protein 9g_00044	Enterobacteria phage 9g	GCA_000920815.1	83
AHN84561.1--GCA_000920815.1	lysis protein	Enterobacteria phage 9g	GCA_000920815.1	166
AHN84562.1--GCA_000920815.1	hypothetical protein 9g_00046	Enterobacteria phage 9g	GCA_000920815.1	144
AHN84563.1--GCA_000920815.1	putative membrane protein	Enterobacteria phage 9g	GCA_000920815.1	85
AHN84564.1--GCA_000920815.1	hypothetical protein 9g_00048	Enterobacteria phage 9g	GCA_000920815.1	80
AHN84565.1--GCA_000920815.1	hypothetical protein 9g_00049	Enterobacteria phage 9g	GCA_000920815.1	183
AHN84566.1--GCA_000920815.1	terminase large subunit	Enterobacteria phage 9g	GCA_000920815.1	532
AHN84567.1--GCA_000920815.1	hypothetical protein 9g_00051	Enterobacteria phage 9g	GCA_000920815.1	508
AHN84568.1--GCA_000920815.1	hypothetical protein 9g_00052	Enterobacteria phage 9g	GCA_000920815.1	292
AHN84569.1--GCA_000920815.1	main coat protein	Enterobacteria phage 9g	GCA_000920815.1	367
AHN84570.1--GCA_000920815.1	hypothetical protein 9g_00054	Enterobacteria phage 9g	GCA_000920815.1	147
AHN84571.1--GCA_000920815.1	hypothetical protein 9g_00055	Enterobacteria phage 9g	GCA_000920815.1	222
AHN84572.1--GCA_000920815.1	hypothetical protein 9g_00056	Enterobacteria phage 9g	GCA_000920815.1	109
AHN84573.1--GCA_000920815.1	hypothetical protein 9g_00057	Enterobacteria phage 9g	GCA_000920815.1	167
AHN84574.1--GCA_000920815.1	hypothetical protein 9g_00058	Enterobacteria phage 9g	GCA_000920815.1	124
AHN84575.1--GCA_000920815.1	tail protein	Enterobacteria phage 9g	GCA_000920815.1	139
AHN84576.1--GCA_000920815.1	hypothetical protein 9g_00060	Enterobacteria phage 9g	GCA_000920815.1	155
AHN84577.1--GCA_000920815.1	tail subunit	Enterobacteria phage 9g	GCA_000920815.1	393
AHN84578.1--GCA_000920815.1	hypothetical protein 9g_00062	Enterobacteria phage 9g	GCA_000920815.1	142
AHN84579.1--GCA_000920815.1	hypothetical protein 9g_00063	Enterobacteria phage 9g	GCA_000920815.1	112
AHN84580.1--GCA_000920815.1	tape measure protein	Enterobacteria phage 9g	GCA_000920815.1	1086
AHN84581.1--GCA_000920815.1	hypothetical protein 9g_00065	Enterobacteria phage 9g	GCA_000920815.1	196
AHN84582.1--GCA_000920815.1	hypothetical protein 9g_00066	Enterobacteria phage 9g	GCA_000920815.1	194
AHN84583.1--GCA_000920815.1	hypothetical protein 9g_00067	Enterobacteria phage 9g	GCA_000920815.1	130
AHN84584.1--GCA_000920815.1	host specificity protein	Enterobacteria phage 9g	GCA_000920815.1	1029
AHN84585.1--GCA_000920815.1	hypothetical protein 9g_00069	Enterobacteria phage 9g	GCA_000920815.1	77
AHN84586.1--GCA_000920815.1	side tail fiber	Enterobacteria phage 9g	GCA_000920815.1	1211
AHN84587.1--GCA_000920815.1	tail fiber assembly protein	Enterobacteria phage 9g	GCA_000920815.1	192
AJT60486.1--GCA_001501655.1	terminase small subunit	Escherichia phage CAjan	GCA_001501655.1	185
AJT60487.1--GCA_001501655.1	terminase large subunit	Escherichia phage CAjan	GCA_001501655.1	510
AJT60488.1--GCA_001501655.1	putative portal protein	Escherichia phage CAjan	GCA_001501655.1	498
AJT60489.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	290
AJT60490.1--GCA_001501655.1	capsid protein	Escherichia phage CAjan	GCA_001501655.1	353
AJT60491.1--GCA_001501655.1	structural protein	Escherichia phage CAjan	GCA_001501655.1	107
AJT60492.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	217
AJT60493.1--GCA_001501655.1	structural protein	Escherichia phage CAjan	GCA_001501655.1	168
AJT60494.1--GCA_001501655.1	structural protein	Escherichia phage CAjan	GCA_001501655.1	126
AJT60495.1--GCA_001501655.1	putative tail protein	Escherichia phage CAjan	GCA_001501655.1	135
AJT60496.1--GCA_001501655.1	structural protein	Escherichia phage CAjan	GCA_001501655.1	149
AJT60497.1--GCA_001501655.1	tail structural protein	Escherichia phage CAjan	GCA_001501655.1	307
AJT60498.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	135
AJT60499.1--GCA_001501655.1	tail length tape-measure protein	Escherichia phage CAjan	GCA_001501655.1	1038
AJT60500.1--GCA_001501655.1	tail protein	Escherichia phage CAjan	GCA_001501655.1	194
AJT60501.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	194
AJT60502.1--GCA_001501655.1	putative peptidase	Escherichia phage CAjan	GCA_001501655.1	144
AJT60503.1--GCA_001501655.1	tail fiber protein	Escherichia phage CAjan	GCA_001501655.1	1040
AJT60504.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	77
AJT60505.1--GCA_001501655.1	tail fiber protein	Escherichia phage CAjan	GCA_001501655.1	1027
AJT60506.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	235
AJT60507.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	122
AJT60508.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	176
AJT60509.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	94
AJT60510.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	67
AJT60511.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	93
AJT60512.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	68
AJT60513.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	63
AJT60514.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	68
AJT60515.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	97
AJT60516.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	94
AJT60517.1--GCA_001501655.1	DNA polymerase B	Escherichia phage CAjan	GCA_001501655.1	661
AJT60518.1--GCA_001501655.1	DNA polymerase protein beta subunit	Escherichia phage CAjan	GCA_001501655.1	317
AJT60519.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	75
AJT60520.1--GCA_001501655.1	queuosine tRNA-ribosyltransferase	Escherichia phage CAjan	GCA_001501655.1	306
AJT60521.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	68
AJT60522.1--GCA_001501655.1	GTP cyclohydrolase I type 1	Escherichia phage CAjan	GCA_001501655.1	196
AJT60523.1--GCA_001501655.1	6-carboxytetrahydropterin synthase	Escherichia phage CAjan	GCA_001501655.1	173
AJT60524.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	107
AJT60525.1--GCA_001501655.1	hypothetical protein	Escherichia phage CAjan	GCA_001501655.1	189
